elapsed_sec,raw_x,raw_y,raw_z
110.2195189,6111,-1275,15079
110.2345255,5601,-1440,15126
110.2495321,5430,-1606,14845
110.2645387,5968,-2159,14582
110.2795453,5271,-1790,14736
110.294552,5993,-1902,15316
110.3095586,5244,-1910,15211
110.3245652,5266,-1820,14455
110.3395718,4835,-2876,13705
110.3545784,4537,-3456,12967
110.369585,5279,-4223,13702
110.3845916,6391,-1708,15588
110.3995982,6997,2568,16455
110.4146048,6251,5818,17018
110.4296114,5746,4365,15737
110.444618,4875,634,14032
110.4596246,4622,-3368,12294
110.4746312,4784,-3987,13528
110.4896378,4769,-2428,14107
110.5046444,5003,-761,14789
110.5196511,6316,-453,15884
110.5346577,6714,-309,16280
110.5496643,6303,-3,15605
110.5646709,5877,-23,15456
110.5796775,5635,-190,15199
110.5946841,5960,-1467,15794
110.6096907,5708,-1093,15339
110.6246973,5843,-406,15547
110.6397039,6446,27,15409
110.6547105,6023,422,15239
110.6697171,4922,-1453,14013
110.6847237,4643,-4794,13144
110.6997303,3893,-7055,12421
110.7147369,4309,-5702,13707
110.7297435,6103,-2436,15389
110.7447502,6851,437,16288
110.7597568,6482,1126,15581
110.7747634,6151,-184,15647
110.78977,6374,-2224,14801
110.8047766,5268,-3839,13752
110.8197832,5271,-3203,14065
110.8347898,5312,-1876,14665
110.8497964,5618,42,15267
110.864803,7000,938,16715
110.8798096,6011,756,16107
110.8948162,5424,-845,14859
110.9098228,4999,-3328,14718
110.9248294,4738,-4149,13640
110.939836,4675,-3413,13990
110.9548426,6150,-1521,15466
110.9698492,6227,223,15891
110.9848559,5270,-1197,14811
110.9998625,4560,-3658,13174
111.0148691,3828,-7080,12443
111.0298757,4612,-4575,12883
111.0448823,6198,-489,15629
111.0598889,7970,4052,16238
111.0748955,7932,6373,16235
111.0899021,6103,2305,13953
111.1049087,4486,-2150,12686
111.1199153,4387,-4562,12774
111.1349219,4795,-3387,14064
111.1499285,5695,-1654,15212
111.1649351,5094,-754,15456
111.1799417,6048,-963,15444
111.1949483,5603,-2199,15235
111.209955,5343,-1394,14830
111.2249616,6301,-704,14874
111.2399682,4928,-1569,14512
111.2549748,5188,-3679,13909
111.2699814,4893,-5506,13866
111.284988,4905,-4377,14208
111.2999946,5687,-3648,14368
111.3150012,5362,-2709,14554
111.3300078,5974,-1843,14697
111.3450144,5357,-2083,15888
111.360021,6413,-1961,15380
111.3750276,5500,-2419,15337
111.3900342,6390,-1806,15940
111.4050408,5722,-1287,15186
111.4200474,5521,-1712,14918
111.4350541,5662,-1808,14594
111.4500607,5405,-2204,14202
111.4650673,5427,-1779,14732
111.4800739,5136,-1676,15091
111.4950805,5496,-1158,14898
111.5100871,5785,-1189,14860
111.5250937,5781,-1219,15353
111.5401003,5653,-647,14704
111.5551069,5249,-1511,14795
111.5701135,5149,-1935,14718
111.5851201,5160,-2182,15039
111.6001267,6229,-1951,16271
111.6151333,6324,-413,16491
111.6301399,6359,1859,16103
111.6451465,4957,-272,14832
111.6601532,4829,-3455,13906
111.6751598,4192,-5047,12953
111.6901664,4586,-5556,13807
111.705173,4841,-3787,13877
111.7201796,5041,-2215,14498
111.7351862,5491,-1549,14936
111.7501928,5294,-902,15049
111.7651994,5672,-1697,15308
111.780206,6107,-2323,15339
111.7952126,6263,-2109,15521
111.8102192,5641,-2113,14959
111.8252258,5818,-2200,14457
111.8402324,5807,-2140,15980
111.855239,6520,-1967,15526
111.8702456,5543,-1472,15193
111.8852523,5414,-1869,15142
111.9002589,4763,-2627,14115
111.9152655,3851,-2670,14863
111.9302721,5783,-3169,14159
111.9452787,5907,-1122,15668
111.9602853,6368,146,17169
111.9752919,5955,1049,16516
111.9902985,6159,117,15372
112.0053051,4881,-1596,13821
112.0203117,4646,-4384,12811
112.0353183,4167,-6047,12314
112.0503249,4251,-6214,12838
112.0653315,4569,-3782,13647
112.0803381,4506,-994,14691
112.0953447,7083,2079,17118
112.1103514,6495,2985,17423
112.125358,6275,900,14712
112.1403646,5452,-660,14694
112.1553712,4880,-3647,13589
112.1703778,5628,-4320,14129
112.1853844,5090,-2829,14720
112.200391,5952,-1646,15526
112.2153976,6664,-709,16037
112.2304042,6203,353,14617
112.2454108,5896,-274,15194
112.2604174,6153,-1359,15735
112.275424,5832,-395,15318
112.2904306,5398,-1062,14966
112.3054372,5611,-940,14599
112.3204438,5215,-1193,14837
112.3354505,5375,-1671,14245
112.3504571,5546,-1448,14573
112.3654637,5677,-1700,14497
112.3804703,5358,-167,14259
112.3954769,7087,1620,14778
112.4104835,5897,2469,14812
112.4254901,5742,2185,15630
112.4404967,6227,1282,15454
112.4555033,5550,320,14454
112.4705099,4820,-531,13490
112.4855165,4988,-3227,13581
112.5005231,4745,-3167,13816
112.5155297,4989,-2324,14677
112.5305363,5412,-1000,15258
112.5455429,5772,-469,14752
112.5605495,5796,-294,14738
112.5755562,5960,-506,14408
112.5905628,5668,-1188,14681
112.6055694,6156,-2011,15055
112.620576,6019,-1687,15532
112.6355826,6514,-926,16430
112.6505892,6279,-250,16410
112.6655958,6225,414,15739
112.6806024,5654,-121,15728
112.695609,5692,-680,15589
112.7106156,5956,-558,15082
112.7256222,5195,-1562,15299
112.7406288,5905,-1945,14581
112.7556354,5334,-33,15027
112.770642,5104,-361,14514
112.7856486,5111,-560,14526
112.8006553,5268,-840,15050
112.8156619,5218,-799,15036
112.8306685,5614,-989,15126
112.8456751,5333,-648,14725
112.8606817,5176,-642,15405
112.8756883,5193,-1363,15257
112.8906949,5112,-1289,15178
112.9057015,5481,-1332,15077
112.9207081,5624,-1264,14847
112.9357147,5558,-980,15009
112.9507213,5672,-1093,15498
112.9657279,5953,-630,15192
112.9807345,5690,-880,14432
112.9957411,5178,-1309,14593
113.0107477,5863,-609,14981
113.0257544,5541,-699,15026
113.040761,5257,-782,14946
113.0557676,5289,-1153,14514
113.0707742,5334,-939,15229
113.0857808,5339,-960,14764
113.1007874,5269,-1395,15030
113.115794,4853,-771,15238
113.1308006,5760,-928,14660
113.1458072,5022,240,15093
113.1608138,5634,-858,15119
113.1758204,5000,-970,14998
113.190827,5161,-1519,15278
113.2058336,5492,-949,15568
113.2208402,5033,-749,15076
113.2358468,5492,-1112,14960
113.2508535,5172,-972,15445
113.2658601,5790,-1087,14932
113.2808667,5542,-986,14891
113.2958733,5168,-801,14895
113.3108799,5285,-1004,15068
113.3258865,5906,-1235,15365
113.3408931,5533,-1305,15511
113.3558997,5534,-930,15489
113.3709063,5047,-974,14995
113.3859129,5342,-764,15167
113.4009195,5407,-345,15319
113.4159261,5611,-906,15353
113.4309327,5589,-754,15137
113.4459393,4732,-994,15546
113.4609459,6290,-1251,15266
113.4759526,5585,-1139,15159
113.4909592,5266,-1136,15382
113.5059658,5796,-1637,14934
113.5209724,5835,-1844,15166
113.535979,5970,-1408,15243
113.5509856,5642,-788,14319
113.5659922,5232,-938,14951
113.5809988,5850,-1357,14495
113.5960054,5948,-1324,14834
113.611012,5394,-977,15107
113.6260186,5147,-1324,15335
113.6410252,5677,-1187,14470
113.6560318,4441,-786,15693
113.6710384,6134,-1676,14712
113.686045,4808,-1517,14962
113.7010517,5697,-1055,14883
113.7160583,5363,-1088,14761
113.7310649,5595,-899,14832
113.7460715,5657,-1185,14835
113.7610781,5402,-1341,15274
113.7760847,5246,-1316,14975
113.7910913,5571,-1349,15106
113.8060979,4926,-1345,14980
113.8211045,5449,-1168,15014
113.8361111,5297,-926,14993
113.8511177,5650,-1390,15386
113.8661243,5392,-1031,15160
113.8811309,5412,-1405,14902
113.8961375,5128,-1593,14922
113.9111441,4758,-1266,14837
113.9261508,5072,-1246,14836
113.9411574,5678,-932,14764
113.956164,5493,-1031,15026
113.9711706,5604,-1156,15008
113.9861772,5400,-1586,15386
114.0011838,5027,-1548,14826
114.0161904,4849,-1056,15507
114.031197,5776,-978,15367
114.0462036,4994,-1517,14645
114.0612102,5514,-1507,14483
114.0762168,5768,-1604,15172
114.0912234,5593,-1492,15076
114.10623,5096,-1179,14803
114.1212366,5896,-991,15085
114.1362432,5890,-1040,14840
114.1512498,5636,-2331,14468
114.1662565,4998,-1440,15335
114.1812631,5968,-1573,14948
114.1962697,4692,-1048,15450
114.2112763,5778,-1541,14957
114.2262829,5018,-235,15765
114.2412895,5384,-1034,15873
114.2562961,5293,-883,15137
114.2713027,5251,-1479,15145
114.2863093,5010,-1290,15223
114.3013159,5399,-1200,15048
114.3163225,5233,-1415,14783
114.3313291,5081,-1418,15072
114.3463357,5413,-873,14872
114.3613423,5402,-1113,15165
114.3763489,5415,-1037,14787
114.3913556,5440,-1355,15194
114.4063622,5552,-949,15434
114.4213688,5271,-1069,14853
114.4363754,5626,-1083,14943
114.451382,5206,-1349,14682
114.4663886,5773,-1166,14763
114.4813952,4826,-1654,14637
114.4964018,4445,-2157,13847
114.5114084,4793,-3259,14484
114.526415,4557,-3776,14526
114.5414216,4734,-4262,15550
114.5564282,5748,-3078,15885
114.5714348,5511,-2197,15483
114.5864414,4970,-1937,14858
114.601448,4583,-2910,13755
114.6164547,4188,-3295,14232
114.6314613,4673,-5054,15372
114.6464679,5174,-4269,14343
114.6614745,5477,-3008,15215
114.6764811,4873,-2233,16162
114.6914877,6486,-398,14814
114.7064943,5704,-1635,15484
114.7215009,5227,-3303,15661
114.7365075,5689,-3452,15488
114.7515141,5201,-2411,15219
114.7665207,5872,-2016,14808
114.7815273,5494,-2605,14198
114.7965339,5166,-2314,14190
114.8115405,5662,-2832,15314
114.8265471,5871,-2435,16731
114.8415538,5725,-1235,16520
114.8565604,4404,-391,14367
114.871567,4538,-1534,12540
114.8865736,3606,-2933,13204
114.9015802,3935,-4350,14041
114.9165868,4813,-5012,14575
114.9315934,6173,-3182,14291
114.9466,5535,-2008,16587
114.9616066,4188,-2632,15741
114.9766132,5850,3263,12876
114.9916198,4902,512,14226
115.0066264,4961,-1411,14780
115.021633,4177,-1690,15383
115.0366396,5002,-2418,14559
115.0516462,4966,-1662,15334
115.0666529,4778,-548,15186
115.0816595,4920,154,13942
115.0966661,4267,-2711,14559
115.1116727,4610,-3721,14681
115.1266793,5283,-4885,14875
115.1416859,5508,-4674,14496
115.1566925,5115,-3052,15364
115.1716991,5820,-1720,15748
115.1867057,5261,-1457,15364
115.2017123,5369,-2248,15061
115.2167189,5341,-2544,15377
115.2317255,4595,-1669,15423
115.2467321,5666,-1782,15435
115.2617387,7287,-1217,14456
115.2767453,4104,-1128,15178
115.291752,5735,1880,15065
115.3067586,3698,2494,11718
115.3217652,3959,1995,12444
115.3367718,5044,-3732,15084
115.3517784,1749,-4557,16021
115.366785,5271,-4651,12255
115.3817916,7482,-3624,13276
115.3967982,4621,-1834,17507
115.4118048,5085,-893,17027
115.4268114,6087,2391,16662
115.441818,6134,0,15398
115.4568246,5387,272,14323
115.4718312,5323,-1227,15063
115.4868378,4099,-3022,15285
115.5018444,4386,-2909,15091
115.5168511,4968,-2149,15597
115.5318577,5680,-1490,15655
115.5468643,5106,-1603,14780
115.5618709,4355,-2326,14366
115.5768775,4561,-4303,14920
115.5918841,5564,-4650,13781
115.6068907,5382,-2721,16147
115.6218973,5992,-1204,16899
115.6369039,5703,72,15731
115.6519105,4282,-26,13871
115.6669171,3787,-978,14005
115.6819237,5392,-2252,15340
115.6969303,4949,-1758,16669
115.7119369,5093,-819,15619
115.7269435,5497,-434,15040
115.7419502,5552,-1057,15237
115.7569568,6038,-1360,14741
115.7719634,5239,-1428,15214
115.78697,5140,-1008,14785
115.8019766,6703,-849,16001
115.8169832,6892,-1539,16194
115.8319898,6236,-1750,14827
115.8469964,6514,-2231,14497
115.862003,5988,-1940,14386
115.8770096,6888,-2471,15174
115.8920162,6422,-1813,15392
115.9070228,6793,-708,15420
115.9220294,6800,-669,14757
115.937036,6123,-1766,14311
115.9520426,5661,-1680,13330
115.9670492,4836,-3400,14346
115.9820559,5879,-2244,17365
115.9970625,6645,-375,16748
116.0120691,6688,1597,15229
116.0270757,7310,2178,14057
116.0420823,5125,-555,12775
116.0570889,3991,-4451,13239
116.0720955,4953,-4242,13734
116.0871021,5849,-2114,15315
116.1021087,5907,-104,15308
116.1171153,5523,126,14491
116.1321219,5572,-853,13432
116.1471285,5390,-1420,13850
116.1621351,6093,-2128,13991
116.1771417,5458,-2293,14562
116.1921483,6185,-1695,16106
116.207155,6461,-1448,15794
116.2221616,6249,-1145,15252
116.2371682,6727,-1144,15050
116.2521748,6445,-1863,14942
116.2671814,6108,-2636,14907
116.282188,6028,-2822,15032
116.2971946,5886,-2738,14415
116.3122012,6177,-1754,14850
116.3272078,6310,-1625,16229
116.3422144,6998,-658,16454
116.357221,6983,335,16212
116.3722276,6156,-415,14717
116.3872342,5128,-2440,12787
116.4022408,4717,-4626,12446
116.4172474,5350,-3596,13163
116.4322541,5992,-1759,14324
116.4472607,6570,-685,16163
116.4622673,7278,100,16300
116.4772739,7391,-807,16206
116.4922805,6172,-1546,15159
116.5072871,5669,-1842,14379
116.5222937,5674,-2790,13674
116.5373003,5741,-2841,13748
116.5523069,6211,-2094,15527
116.5673135,6622,-981,15663
116.5823201,6362,-1860,16358
116.5973267,6177,-563,14770
116.6123333,5893,-1024,13220
116.6273399,5512,-2775,13294
116.6423465,5611,-3935,13685
116.6573532,5480,-3809,14014
116.6723598,6262,-1665,15357
116.6873664,6151,-144,14651
116.702373,6060,-651,13644
116.7173796,5003,-1808,13040
116.7323862,5348,-4058,13824
116.7473928,5610,-3813,14762
116.7623994,6175,-2923,15420
116.777406,6262,-2237,15779
116.7924126,6744,-1316,15702
116.8074192,6737,-273,16131
116.8224258,7094,350,15766
116.8374324,6332,-834,15069
116.852439,6522,-1619,15118
116.8674456,6069,-2267,14837
116.8824523,5888,-2214,14565
116.8974589,6650,-1402,15242
116.9124655,7538,-879,16537
116.9274721,7201,-14,16479
116.9424787,6834,267,14256
116.9574853,5523,-2908,13036
116.9724919,3905,-5184,11924
116.9874985,4361,-7169,13135
117.0025051,5832,-4030,14342
117.0175117,6083,-1412,15169
117.0325183,7101,-497,15098
117.0475249,7206,-1500,15391
117.0625315,6644,-1800,15743
117.0775381,6559,-2023,15763
117.0925447,6405,-2046,14010
117.1075514,5058,-3333,12785
117.122558,4612,-5036,12312
117.1375646,5859,-4959,12762
117.1525712,6304,-2595,14100
117.1675778,6955,-1840,14964
117.1825844,7413,-1210,15955
117.197591,7120,-1404,15846
117.2125976,7174,-1188,16190
117.2276042,6776,-1002,15899
117.2426108,6388,-2023,15089
117.2576174,6214,-2230,14378
117.272624,5833,-1648,14298
117.2876306,6279,-1706,14983
117.3026372,6842,-918,15362
117.3176438,6452,-106,16589
117.3326505,6994,-555,16556
117.3476571,6090,-1126,14828
117.3626637,6236,-1914,13358
117.3776703,5485,-3130,12598
117.3926769,5637,-2246,13670
117.4076835,6533,-1323,14149
117.4226901,5870,-1327,14250
117.4376967,5704,-1398,14853
117.4527033,6684,-2447,14734
117.4677099,6250,-1530,15308
117.4827165,6158,-1754,14842
117.4977231,5470,-2073,15090
117.5127297,6603,-1634,14380
117.5277363,5922,-1318,14745
117.5427429,6459,-1588,14873
117.5577495,6094,-1043,14674
117.5727562,5860,-1527,14444
117.5877628,6275,-2268,14565
117.6027694,5984,-1628,15048
117.617776,6314,-596,15095
117.6327826,6268,-639,15543
117.6477892,5640,-1453,14479
117.6627958,5527,-2339,14364
117.6778024,6412,-1915,14274
117.692809,6337,-2224,14763
117.7078156,5946,-2199,13164
117.7228222,6026,-2087,14332
117.7378288,7439,-1256,16771
117.7528354,11024,-3407,14364
117.767842,6323,2393,16060
117.7828486,8223,207,14167
117.7978553,4182,-2216,13320
117.8128619,5548,-3732,13679
117.8278685,5399,-2795,13305
117.8428751,6391,-1310,14759
117.8578817,6897,-847,15757
117.8728883,6944,-299,16008
117.8878949,7079,-133,16097
117.9029015,6016,-125,15007
117.9179081,5401,-1772,14705
117.9329147,6026,-3081,13994
117.9479213,5799,-3653,13563
117.9629279,5962,-3727,14178
117.9779345,5851,-2529,15412
117.9929411,6858,-2387,15341
118.0079477,5961,-3197,14153
118.0229544,5773,-3131,13804
118.037961,5613,-4302,12872
118.0529676,5822,-4449,13853
118.0679742,7157,-2383,14503
118.0829808,7658,-1922,17127
118.0979874,6805,791,15873
118.112994,7604,180,14829
118.1280006,5148,-2849,13691
118.1430072,5301,-5328,13459
118.1580138,5917,-3862,13068
118.1730204,6328,-3021,14650
118.188027,6645,-1771,15163
118.2030336,7044,-414,15490
118.2180402,7233,-841,16811
118.2330468,6621,-380,15360
118.2480535,5604,-2330,14700
118.2630601,5498,-2866,13771
118.2780667,5616,-3548,14386
118.2930733,6222,-3114,14760
118.3080799,5633,-2556,15511
118.3230865,6327,-2498,15036
118.3380931,6142,-2117,14374
118.3530997,5967,-3217,13995
118.3681063,5398,-3121,13271
118.3831129,5043,-4280,13720
118.3981195,6007,-3772,14513
118.4131261,6256,-2706,14666
118.4281327,6035,-2705,14459
118.4431393,6303,-2387,15307
118.4581459,6358,-2182,15180
118.4731526,6505,-2723,15442
118.4881592,5870,-2618,14451
118.5031658,5858,-2712,14552
118.5181724,6244,-2568,14894
118.533179,6300,-2176,15249
118.5481856,6031,-1750,15464
118.5631922,6356,-1720,15471
118.5781988,6261,-1983,14949
118.5932054,5882,-1889,14639
118.608212,5898,-1972,14534
118.6232186,5925,-1933,14848
118.6382252,6024,-1949,14608
118.6532318,5701,-2351,14010
118.6682384,5721,-1980,15072
118.683245,6362,-1083,16014
118.6982517,6473,-786,14738
118.7132583,5024,-1243,13472
118.7282649,5031,-3696,12949
118.7432715,4775,-5291,13479
118.7582781,5392,-5329,13484
118.7732847,5678,-3073,14736
118.7882913,6865,-1402,15476
118.8032979,6747,-296,15419
118.8183045,6337,-1246,15342
118.8333111,6927,-1768,15072
118.8483177,6136,-2179,14634
118.8633243,6159,-2414,14919
118.8783309,6431,-2328,15159
118.8933375,7169,-1351,15236
118.9083441,6411,-1100,15186
118.9233508,6216,-1877,14060
118.9383574,5686,-2530,13108
118.953364,5623,-4911,13614
118.9683706,6222,-5002,14106
118.9833772,6057,-3211,14909
118.9983838,6649,-2760,15719
119.0133904,6264,-2185,15106
119.028397,6259,-2817,14875
119.0434036,6346,-3070,14579
119.0584102,6609,-2332,14196
119.0734168,6165,-2495,14519
119.0884234,6694,-2335,14489
119.10343,6420,-1608,14186
119.1184366,6900,-935,14857
119.1334432,7126,-775,14961
119.1484498,7184,-1123,15769
119.1634565,7432,-736,15569
119.1784631,6900,-803,14800
119.1934697,6594,-1472,14725
119.2084763,6232,-2219,13724
119.2234829,5983,-1875,13989
119.2384895,6347,-2805,14021
119.2534961,6870,-2225,14660
119.2685027,6817,-1819,15042
119.2835093,6907,-1148,14758
119.2985159,6911,-1512,14678
119.3135225,6282,-2135,15064
119.3285291,6397,-1858,14454
119.3435357,6540,-1118,15037
119.3585423,6943,-1508,15510
119.3735489,6621,-1656,15208
119.3885556,5977,-1375,14667
119.4035622,5752,-880,14343
